benign_1,8.402735137939468 
benign_1,0.46566871404721477 
benign_1,0.7319091796883558 
benign_1,0.8275183439356927 
benign_1,0.6395276248839655 
benign_1,0.32906855646934 
benign_1,0.1865602433731002 
benign_1,0.0859260564939268 
benign_1,2.9175545404734575 
benign_1,4.006631051505381 
benign_1,4.77830117454194 
benign_1,6.277723989512717 
benign_1,7.317024330678775 
benign_1,10.434865568828831 
benign_1,12.968094741757378 
benign_1,15.724549838676118 
benign_1,18.924930513395744 
benign_1,19.078032172060716 
benign_1,19.59003301413014 
benign_1,20.229341377892656 
benign_1,21.487418560343013 
benign_1,21.615304033922754 
benign_1,23.07004087048395 
benign_1,25.520680963929227 
benign_1,27.1613196555636 
benign_1,29.113364021306328 
benign_1,28.915787632728897 
benign_1,28.64761308591308 
benign_1,27.5780712971122 
benign_1,26.68681004879613 
benign_1,26.010180913729922 
benign_1,25.462053104575467 
benign_1,25.285854780129167 
benign_1,25.37122612663502 
benign_1,25.820969447267924 
benign_1,26.01542577427067 
benign_1,26.993677227624577 
benign_1,27.87310062514523 
benign_1,28.41005102915293 
benign_1,27.676183508648343 
benign_1,26.95388996546448 
benign_1,25.79715338293559 
benign_1,25.374504508127693 
benign_1,25.520197493913997 
benign_1,27.333478403378358 
benign_1,27.659771095398774 
benign_1,27.38301195418924 
benign_1,26.51282042549537 
benign_1,25.09334676577861 
benign_1,24.55942285943953 
benign_1,25.006550192876727 
benign_1,25.56148082758256 
benign_1,26.34466666034831 
benign_1,27.215812314333725 
benign_1,27.560064651964858 
benign_1,27.713029345104992 
benign_1,26.9554304360669 
benign_1,26.312887449010546 
benign_1,25.80483599954126 
benign_1,25.337021269324516 
benign_1,25.35543037865973 
benign_1,25.723578136003148 
benign_1,26.64707254441594 
benign_1,27.597372037572143 
benign_1,27.843875277927207 
benign_1,27.672372346266695 
benign_1,26.902289359435326 
benign_1,26.58111343090511 
benign_1,26.028742802903665 
benign_1,25.78849069452125 
benign_1,25.83226753505183 
benign_1,26.14815588047943 
benign_1,26.870086714001065 
benign_1,27.882439206633407 
benign_1,28.093706787906964 
benign_1,27.7623765963182 
benign_1,26.733746562982944 
benign_1,25.985408041578953 
benign_1,25.583256309167258 
benign_1,25.439016734539127 
benign_1,25.679344925007396 
benign_1,25.856273677620447 
benign_1,26.016849296450655 
benign_1,26.86418012190604 
benign_1,27.535214509031572 
benign_1,27.50837065050422 
benign_1,26.660079054341665 
benign_1,25.895332863138318 
benign_1,24.914704583949764 
benign_1,25.903680121656645 
benign_1,26.898959117985534 
benign_1,27.31660282741416 
benign_1,27.282329420259174 
benign_1,26.583955964941484 
benign_1,25.851215385404767 
benign_1,25.964399768584425 
benign_1,26.294262071090124 
benign_1,26.74096656069347 
benign_1,27.425682774131257 
benign_1,27.294993067135668 
benign_1,26.84919823501797 
benign_1,26.372328652504223 
benign_1,26.048391115738504 
benign_1,25.928989447084312 
benign_1,25.95388530793076 
benign_1,25.947315334556688 
benign_1,25.49906784270644 
benign_1,24.76918828140061 
benign_1,24.253058149391247 
benign_1,23.95610520461134 
benign_1,23.78820771273656 
benign_1,23.98523877105508 
benign_1,24.83288306067693 
benign_1,25.43693765768387 
benign_1,25.61296301694198 
benign_1,25.20026888985692 
benign_1,24.559556155343255 
benign_1,23.716497644135327 
benign_1,23.273405601682043 
benign_1,23.165817328494022 
benign_1,23.691076351792997 
benign_1,24.664400584038553 
benign_1,24.972280247121528 
benign_1,25.470977445145543 
benign_1,25.166828174909284 
benign_1,24.54497684970251 
benign_1,23.844701527904856 
benign_1,23.425155905303335 
benign_1,23.266751139463416 
benign_1,23.321622137354847 
benign_1,24.098494830627565 
benign_1,25.0782130620582 
benign_1,26.215752638162538 
benign_1,26.175611303023096 
benign_1,24.60946474037688 
benign_1,23.932100015417863 
benign_1,23.294587792616127 
benign_1,23.46734191843267 
benign_1,24.106029934179773 
benign_1,24.801726765739986 
benign_1,25.238298155091215 
benign_1,25.32679612518599 
benign_1,24.822797897902934 
benign_1,24.3998382613938 
benign_1,23.92710399099542 
benign_1,24.02665164730258 
benign_1,24.080977489429667 
benign_1,24.79264192984059 
benign_1,25.48174340329792 
benign_1,25.1599903718958 
benign_1,24.812960255430628 
benign_1,24.634552895589213 
benign_1,24.53660846123605 
benign_1,24.69373884994361 
benign_1,25.318769379332192 
benign_1,26.003309574527055 
benign_1,26.701571423194736 
benign_1,27.236674989898834 
benign_1,27.179089155341863 
benign_1,26.47932883992827 
benign_1,26.238909106290862 
benign_1,25.941943772702768 
benign_1,26.048376117079467 
benign_1,26.232218033886642 
benign_1,26.994929460071223 
benign_1,27.39001388071877 
benign_1,27.416482570473523 
benign_1,27.077439065210495 
benign_1,26.12753974279112 
benign_1,25.842874884215057 
benign_1,25.503460760085705 
benign_1,25.704874593561026 
benign_1,26.17065938755987 
benign_1,26.640842309497724 
benign_1,27.48261454628657 
benign_1,28.034846466542046 
