97.28,0,1.00,0,1.00,0,1.00,0,0,0,0
97.71,0,1.00,0,1.00,0,1.00,0,0,0,0
98.32,0,1.00,0,1.00,0,1.00,0,0,0,0
98.88,0,1.00,0,1.00,0,1.00,0,0,0,0
99.20,0,1.00,0,1.00,0,1.00,0,0,0,0
99.77,0,1.00,0,1.00,0,1.00,0,0,0,0
100.31,0,1.00,0,1.00,0,1.00,0,0,0,0
100.62,0,1.00,0,1.00,0,1.00,0,0,0,0
101.15,0,1.00,0,1.00,0,1.00,0,0,0,0
101.68,0,1.00,0,1.00,0,1.00,0,0,0,0
102.16,0,1.00,0,1.00,0,1.00,0,0,0,0
102.66,0,1.00,0,1.00,0,1.00,0,0,0,0
103.15,0,1.00,0,1.00,0,1.00,0,0,0,0
103.42,0,1.00,0,1.00,0,1.00,0,0,0,0
104.03,0,1.00,0,1.00,0,1.00,0,0,0,0
104.64,0,1.00,0,1.00,0,1.00,0,0,0,0
105.24,0,1.00,0,1.00,0,1.00,0,0,0,0
105.83,0,1.00,0,1.00,0,1.00,0,0,0,0
106.34,0,1.00,0,1.00,0,1.00,0,0,0,0
106.84,0,1.00,0,1.00,0,1.00,0,0,0,0
107.67,0,1.00,0,1.00,0,1.00,0,0,0,0
108.10,0,1.00,0,1.00,0,1.00,0,0,0,0
108.71,0,1.00,0,1.00,0,1.00,0,0,0,0
109.36,0,1.00,0,1.00,0,1.00,0,0,0,0
0.00,0,1.00,0,1.00,0,1.00,0,0,0,0
0.05,0,1.00,0,1.00,0,1.00,0,0,0,0
0.06,0,1.00,0,1.00,0,1.00,0,0,0,0
0.08,0,1.00,0,1.00,0,1.00,0,0,0,0
0.10,0,1.00,0,1.00,0,1.00,0,0,0,0
0.12,0,1.00,0,1.00,0,1.00,0,0,0,0
0.14,0,1.00,0,1.00,0,1.00,0,0,0,0
0.22,0,1.00,0,1.00,0,1.00,0,0,0,0
0.38,0,1.00,0,1.00,0,1.00,0,0,0,0
0.54,0,1.00,0,1.00,0,1.00,0,0,0,0
0.75,0,1.00,0,1.00,0,1.00,0,0,0,0
1.11,0,1.00,0,1.00,0,1.00,0,0,0,0
1.39,0,1.00,0,1.00,0,1.00,0,0,0,0
1.69,0,1.00,0,1.00,0,1.00,0,0,0,0
2.01,0,1.00,0,1.00,0,1.00,0,0,0,0
2.36,0,1.00,0,1.00,0,1.00,0,0,0,0
2.73,0,1.00,0,1.00,0,1.00,0,0,0,0
3.12,0,1.00,0,1.00,0,1.00,0,0,0,0
3.54,0,1.00,0,1.00,0,1.00,0,0,0,0
3.92,0,1.00,0,1.00,0,1.00,0,0,0,0
4.19,0,1.00,0,1.00,0,1.00,0,0,0,0
4.60,0,1.00,0,1.00,0,1.00,0,0,0,0
5.03,0,1.00,0,1.00,0,1.00,0,0,0,0
5.47,0,1.00,0,1.00,0,1.00,0,0,0,0
5.91,0,1.00,0,1.00,0,1.00,0,0,0,0
6.57,0,1.00,0,1.00,0,1.00,0,0,0,0
7.20,0,1.00,0,1.00,0,1.00,0,0,0,0
7.54,0,1.00,0,1.00,0,1.00,0,0,0,0
8.14,0,1.00,0,1.00,0,1.00,0,0,0,0
8.74,0,1.00,0,1.00,0,1.00,0,0,0,0
9.26,0,1.00,0,1.00,0,1.00,0,0,0,0
9.56,0,1.00,0,1.00,0,1.00,0,0,0,0
10.11,0,1.00,0,1.00,0,1.00,0,0,0,0
10.74,0,1.00,0,1.00,0,1.00,0,0,0,0
11.26,0,1.00,0,1.00,0,1.00,0,0,0,0
11.90,0,1.00,0,1.00,0,1.00,0,0,0,0
12.50,0,1.00,0,1.00,0,1.00,0,0,0,0
13.55,0,1.00,0,1.00,0,1.00,0,0,0,0
13.98,0,1.00,0,1.00,0,1.00,0,0,0,0
15.23,0,1.00,0,1.00,0,1.00,0,0,0,0
16.23,0,1.00,0,1.00,0,1.00,0,0,0,0
17.80,0,1.00,0,1.00,0,1.00,0,0,0,0
18.60,0,1.00,0,1.00,0,1.00,0,0,0,0
19.57,0,1.00,0,1.00,0,1.00,0,0,0,0
20.34,0,1.00,0,1.00,0,1.00,0,0,0,0
21.09,0,1.00,0,1.00,0,1.00,0,0,0,0
21.88,0,1.00,0,1.00,0,1.00,0,0,0,0
22.24,0,1.00,0,1.00,0,1.00,0,0,0,0
22.79,0,1.00,0,1.00,0,1.00,0,0,0,0
23.30,0,1.00,0,1.00,0,1.00,0,0,0,0
24.04,0,1.00,0,1.00,0,1.00,0,0,0,0
24.49,0,1.00,0,1.00,0,1.00,0,0,0,0
25.14,0,1.00,0,1.00,0,1.00,0,0,0,0
25.45,0,1.00,0,1.00,0,1.00,0,0,0,0
26.05,0,1.00,0,1.00,0,1.00,0,0,0,0
26.58,0,1.00,0,1.00,0,1.00,0,0,0,0
26.89,0,1.00,0,1.00,0,1.00,0,0,0,0
27.43,0,1.00,0,1.00,0,1.00,0,0,0,0
28.11,0,1.00,0,1.00,0,1.00,0,0,0,0
28.52,0,1.00,0,1.00,0,1.00,0,0,0,0
29.14,0,1.00,0,1.00,0,1.00,0,0,0,0
29.68,0,1.00,0,1.00,0,1.00,0,0,0,0
30.16,0,1.00,0,1.00,0,1.00,0,0,0,0
30.72,0,1.00,0,1.00,0,1.00,0,0,0,0
31.32,0,1.00,0,1.00,0,1.00,0,0,0,0
31.88,0,1.00,0,1.00,0,1.00,0,0,0,0
32.52,0,1.00,0,1.00,0,1.00,0,0,0,0
33.21,0,1.00,0,1.00,0,1.00,0,0,0,0
33.81,0,1.00,0,1.00,0,1.00,0,0,0,0
34.34,0,1.00,0,1.00,0,1.00,0,0,0,0
34.88,0,1.00,0,1.00,0,1.00,0,0,0,0
35.46,0,1.00,0,1.00,0,1.00,0,0,0,0
36.01,0,1.00,0,1.00,0,1.00,0,0,0,0
36.68,0,1.00,0,1.00,0,1.00,0,0,0,0
37.41,0,1.00,0,1.00,0,1.00,0,0,0,0
38.12,0,1.00,0,1.00,0,1.00,0,0,0,0
38.92,0,1.00,0,1.00,0,1.00,0,0,0,0
39.78,0,1.00,0,1.00,0,1.00,0,0,0,0
40.48,0,1.00,0,1.00,0,1.00,0,0,0,0
41.23,0,1.00,0,1.00,0,1.00,0,0,0,0
41.75,0,1.00,0,1.00,0,1.00,0,0,0,0
42.32,0,1.00,0,1.00,0,1.00,0,0,0,0
42.78,0,1.00,0,1.00,0,1.00,0,0,0,0
43.27,0,1.00,0,1.00,0,1.00,0,0,0,0
43.80,0,1.00,0,1.00,0,1.00,0,0,0,0
44.45,0,1.00,0,1.00,0,1.00,0,0,0,0
45.01,0,1.00,0,1.00,0,1.00,0,0,0,0
45.67,0,1.00,0,1.00,0,1.00,0,0,0,0
46.29,0,1.00,0,1.00,0,1.00,0,0,0,0
46.83,0,1.00,0,1.00,0,1.00,0,0,0,0
47.56,0,1.00,0,1.00,0,1.00,0,0,0,0
48.09,0,1.00,0,1.00,0,1.00,0,0,0,0
48.62,0,1.00,0,1.00,0,1.00,0,0,0,0
49.13,0,1.00,0,1.00,0,1.00,0,0,0,0
49.59,0,1.00,0,1.00,0,1.00,0,0,0,0
50.12,0,1.00,0,1.00,0,1.00,0,0,0,0
50.65,0,1.00,0,1.00,0,1.00,0,0,0,0
51.12,0,1.00,0,1.00,0,1.00,0,0,0,0
51.63,0,1.00,0,1.00,0,1.00,0,0,0,0
52.11,0,1.00,0,1.00,0,1.00,0,0,0,0
52.39,0,1.00,0,1.00,0,1.00,0,0,0,0
52.89,0,1.00,0,1.00,0,1.00,0,0,0,0
53.40,0,1.00,0,1.00,0,1.00,0,0,0,0
53.87,0,1.00,0,1.00,0,1.00,0,0,0,0
54.30,0,1.00,0,1.00,0,1.00,0,0,0,0
54.74,0,1.00,0,1.00,0,1.00,0,0,0,0
55.01,0,1.00,0,1.00,0,1.00,0,0,0,0
55.43,0,1.00,0,1.00,0,1.00,0,0,0,0
55.87,0,1.00,0,1.00,0,1.00,0,0,0,0
56.37,0,1.00,0,1.00,0,1.00,0,0,0,0
56.82,0,1.00,0,1.00,0,1.00,0,0,0,0
57.09,0,1.00,0,1.00,0,1.00,0,0,0,0
57.60,0,1.00,0,1.00,0,1.00,0,0,0,0
58.11,0,1.00,0,1.00,0,1.00,0,0,0,0
58.40,0,1.00,0,1.00,0,1.00,0,0,0,0
58.90,0,1.00,0,1.00,0,1.00,0,0,0,0
59.13,0,1.00,0,1.00,0,1.00,0,0,0,0
59.56,0,1.00,0,1.00,0,1.00,0,0,0,0
60.03,0,1.00,0,1.00,0,1.00,0,0,0,0
60.64,0,1.00,0,1.00,0,1.00,0,0,0,0
61.22,0,1.00,0,1.00,0,1.00,0,0,0,0
61.79,0,1.00,0,1.00,0,1.00,0,0,0,0
62.51,0,1.00,0,1.00,0,1.00,0,0,0,0
63.45,0,1.00,0,1.00,0,1.00,0,0,0,0
64.01,0,1.00,0,1.00,0,1.00,0,0,0,0
64.67,0,1.00,0,1.00,0,1.00,0,0,0,0
65.31,0,1.00,0,1.00,0,1.00,0,0,0,0
65.98,0,1.00,0,1.00,0,1.00,0,0,0,0
66.56,0,1.00,0,1.00,0,1.00,0,0,0,0
67.08,0,1.00,0,1.00,0,1.00,0,0,0,0
67.65,0,1.00,0,1.00,0,1.00,0,0,0,0
67.92,0,1.00,0,1.00,0,1.00,0,0,0,0
68.40,0,1.00,0,1.00,0,1.00,0,0,0,0
68.87,0,1.00,0,1.00,0,1.00,0,0,0,0
69.26,0,1.00,0,1.00,0,1.00,0,0,0,0
69.75,0,1.00,0,1.00,0,1.00,0,0,0,0
70.28,0,1.00,0,1.00,0,1.00,0,0,0,0
70.78,0,1.00,0,1.00,0,1.00,0,0,0,0
71.26,0,1.00,0,1.00,0,1.00,0,0,0,0
71.76,0,1.00,0,1.00,0,1.00,0,0,0,0
72.25,0,1.00,0,1.00,0,1.00,0,0,0,0
72.70,0,1.00,0,1.00,0,1.00,0,0,0,0
73.14,0,1.00,0,1.00,0,1.00,0,0,0,0
73.38,0,1.00,0,1.00,0,1.00,0,0,0,0
73.66,0,1.00,0,1.00,0,1.00,0,0,0,0
74.20,0,1.00,0,1.00,0,1.00,0,0,0,0
74.81,0,1.00,0,1.00,0,1.00,0,0,0,0
75.45,0,1.00,0,1.00,0,1.00,0,0,0,0
76.03,0,1.00,0,1.00,0,1.00,0,0,0,0
76.62,0,1.00,0,1.00,0,1.00,0,0,0,0
77.16,0,1.00,0,1.00,0,1.00,0,0,0,0
77.45,0,1.00,0,1.00,0,1.00,0,0,0,0
77.79,0,1.00,0,1.00,0,1.00,0,0,0,0
78.39,0,1.00,0,1.00,0,1.00,0,0,0,0
78.92,0,1.00,0,1.00,0,1.00,0,0,0,0
79.20,0,1.00,0,1.00,0,1.00,0,0,0,0
79.54,0,1.00,0,1.00,0,1.00,0,0,0,0
80.04,0,1.00,0,1.00,0,1.00,0,0,0,0
80.70,0,1.00,0,1.00,0,1.00,0,0,0,0
81.00,0,1.00,0,1.00,0,1.00,0,0,0,0
81.37,0,1.00,0,1.00,0,1.00,0,0,0,0
81.69,0,1.00,0,1.00,0,1.00,0,0,0,0
82.27,0,1.00,0,1.00,0,1.00,0,0,0,0
82.89,0,1.00,0,1.00,0,1.00,0,0,0,0
83.44,0,1.00,0,1.00,0,1.00,0,0,0,0
83.97,0,1.00,0,1.00,0,1.00,0,0,0,0
84.45,0,1.00,0,1.00,0,1.00,0,0,0,0
84.96,0,1.00,0,1.00,0,1.00,0,0,0,0
85.61,0,1.00,0,1.00,0,1.00,0,0,0,0
86.22,0,1.00,0,1.00,0,1.00,0,0,0,0
86.58,0,1.00,0,1.00,0,1.00,0,0,0,0
87.64,0,1.00,0,1.00,0,1.00,0,0,0,0
88.54,0,1.00,0,1.00,0,1.00,0,0,0,0
89.31,0,1.00,0,1.00,0,1.00,0,0,0,0
90.17,0,1.00,0,1.00,0,1.00,0,0,0,0
91.12,0,1.00,0,1.00,0,1.00,0,0,0,0
91.81,0,1.00,0,1.00,0,1.00,0,0,0,0
92.14,0,1.00,0,1.00,0,1.00,0,0,0,0
92.52,0,1.00,0,1.00,0,1.00,0,0,0,0
93.11,0,1.00,0,1.00,0,1.00,0,0,0,0
93.67,0,1.00,0,1.00,0,1.00,0,0,0,0
93.96,0,1.00,0,1.00,0,1.00,0,0,0,0
94.59,0,1.00,0,1.00,0,1.00,0,0,0,0
94.88,0,1.00,0,1.00,0,1.00,0,0,0,0
95.48,0,1.00,0,1.00,0,1.00,0,0,0,0
95.77,0,1.00,0,1.00,0,1.00,0,0,0,0
96.36,0,1.00,0,1.00,0,1.00,0,0,0,0
96.92,0,1.00,0,1.00,0,1.00,0,0,0,0
97.22,0,1.00,0,1.00,0,1.00,0,0,0,0
97.53,0,1.00,0,1.00,0,1.00,0,0,0,0
98.11,0,1.00,0,1.00,0,1.00,0,0,0,0
98.76,0,1.00,0,1.00,0,1.00,0,0,0,0
99.06,0,1.00,0,1.00,0,1.00,0,0,0,0
99.62,0,1.00,0,1.00,0,1.00,0,0,0,0
100.23,0,1.00,0,1.00,0,1.00,0,0,0,0
100.92,0,1.00,0,1.00,0,1.00,0,0,0,0
101.24,0,1.00,0,1.00,0,1.00,0,0,0,0
101.86,0,1.00,0,1.00,0,1.00,0,0,0,0
102.42,0,1.00,0,1.00,0,1.00,0,0,0,0
103.01,0,1.00,0,1.00,0,1.00,0,0,0,0
103.32,0,1.00,0,1.00,0,1.00,0,0,0,0
103.96,0,1.00,0,1.00,0,1.00,0,0,0,0
104.27,0,1.00,0,1.00,0,1.00,0,0,0,0
104.89,0,1.00,0,1.00,0,1.00,0,0,0,0
105.53,0,1.00,0,1.00,0,1.00,0,0,0,0
106.19,0,1.00,0,1.00,0,1.00,0,0,0,0
106.79,0,1.00,0,1.00,0,1.00,0,0,0,0
107.36,0,1.00,0,1.00,0,1.00,0,0,0,0
108.31,0,1.00,0,1.00,0,1.00,0,0,0,0
108.87,0,1.00,0,1.00,0,1.00,0,0,0,0
109.15,0,1.00,0,1.00,0,1.00,0,0,0,0
109.92,0,1.00,0,1.00,0,1.00,0,0,0,0
110.50,0,1.00,0,1.00,0,1.00,0,0,0,0
110.80,0,1.00,0,1.00,0,1.00,0,0,0,0
111.46,0,1.00,0,1.00,0,1.00,0,0,0,0
112.16,0,1.00,0,1.00,0,1.00,0,0,0,0
112.93,0,1.00,0,1.00,0,1.00,0,0,0,0
114.08,0,1.00,0,1.00,0,1.00,0,0,0,0
115.49,0,1.00,0,1.00,0,1.00,0,0,0,0
116.23,0,1.00,0,1.00,0,1.00,0,0,0,0
116.84,0,1.00,0,1.00,0,1.00,0,0,0,0
117.47,0,1.00,0,1.00,0,1.00,0,0,0,0
117.78,0,1.00,0,1.00,0,1.00,0,0,0,0
118.48,0,1.00,0,1.00,0,1.00,0,0,0,0
119.11,0,1.00,0,1.00,0,1.00,0,0,0,0
119.74,0,1.00,0,1.00,0,1.00,0,0,0,0
120.12,0,1.00,0,1.00,0,1.00,0,0,0,0
120.74,0,1.00,0,1.00,0,1.00,0,0,0,0
121.35,0,1.00,0,1.00,0,1.00,0,0,0,0
121.67,0,1.00,0,1.00,0,1.00,0,0,0,0
122.37,0,1.00,0,1.00,0,1.00,0,0,0,0
122.68,0,1.00,0,1.00,0,1.00,0,0,0,0
123.04,0,1.00,0,1.00,0,1.00,0,0,0,0
123.71,0,1.00,0,1.00,0,1.00,0,0,0,0
124.36,0,1.00,0,1.00,0,1.00,0,0,0,0
124.96,0,1.00,0,1.00,0,1.00,0,0,0,0
125.57,0,1.00,0,1.00,0,1.00,0,0,0,0
126.15,0,1.00,0,1.00,0,1.00,0,0,0,0
126.81,0,1.00,0,1.00,0,1.00,0,0,0,0
127.41,0,1.00,0,1.00,0,1.00,0,0,0,0
128.01,0,1.00,0,1.00,0,1.00,0,0,0,0
128.65,0,1.00,0,1.00,0,1.00,0,0,0,0
129.25,0,1.00,0,1.00,0,1.00,0,0,0,0
129.87,0,1.00,0,1.00,0,1.00,0,0,0,0
130.16,0,1.00,0,1.00,0,1.00,0,0,0,0
130.76,0,1.00,0,1.00,0,1.00,0,0,0,0
131.01,0,1.00,0,1.00,0,1.00,0,0,0,0
131.57,0,1.00,0,1.00,0,1.00,0,0,0,0
131.89,0,1.00,0,1.00,0,1.00,0,0,0,0
