benign_1,105.91512298583984,66.61842346191406 
benign_1,105.91876983642578,66.04534149169922 
benign_1,105.92213439941406,65.50399017333984 
benign_1,105.92644500732422,64.8265380859375 
benign_1,105.92910766601562,64.4162368774414 
benign_1,105.93318176269531,63.79568862915039 
benign_1,105.93663787841797,63.262001037597656 
benign_1,105.93981170654297,62.77630615234375 
benign_1,105.94351196289062,62.21760940551758 
benign_1,105.94742584228516,61.622596740722656 
benign_1,105.951171875,61.05611801147461 
benign_1,105.95541381835938,60.41585159301758 
benign_1,105.9599609375,59.7293815612793 
benign_1,105.96394348144531,59.13020706176758 
benign_1,105.96747589111328,58.60032653808594 
benign_1,105.97110748291016,58.05558395385742 
benign_1,105.9749984741211,57.47515106201172 
benign_1,105.97867584228516,56.929710388183594 
benign_1,105.98320007324219,56.258026123046875 
benign_1,105.98577117919922,55.875911712646484 
benign_1,105.99015045166016,55.22608184814453 
benign_1,105.99826049804688,54.01689910888672 
benign_1,106.00399780273438,53.15911102294922 
benign_1,106.00873565673828,52.461517333984375 
benign_1,106.01241302490234,51.9217414855957 
benign_1,106.01736450195312,51.1855354309082 
benign_1,106.0212173461914,50.61640167236328 
benign_1,106.02433013916016,50.15925979614258 
benign_1,106.02767181396484,49.664554595947266 
benign_1,106.03123474121094,49.1357421875 
benign_1,106.0356216430664,48.49068832397461 
benign_1,106.0394515991211,47.926395416259766 
benign_1,106.0439224243164,47.2672119140625 
benign_1,106.04812622070312,46.64978790283203 
benign_1,106.05177307128906,46.11419677734375 
benign_1,106.0567626953125,45.37812805175781 
benign_1,106.06037902832031,44.84907150268555 
benign_1,106.06396484375,44.32111740112305 
benign_1,106.06746673583984,43.80682373046875 
benign_1,106.07058715820312,43.34973907470703 
benign_1,106.07418060302734,42.820892333984375 
benign_1,106.07637786865234,42.290584564208984 
benign_1,106.07673645019531,41.82389450073242 
benign_1,106.07756805419922,41.313758850097656 
benign_1,106.07918548583984,40.83308410644531 
benign_1,106.07958984375,40.55010223388672 
benign_1,106.07968139648438,40.04694366455078 
benign_1,106.07172393798828,39.54225540161133 
benign_1,106.05913543701172,39.06906509399414 
benign_1,106.04845428466797,38.64472198486328 
benign_1,106.03669738769531,38.19820022583008 
benign_1,106.02615356445312,37.925540924072266 
benign_1,106.00093841552734,37.51589584350586 
benign_1,105.96751403808594,37.07080078125 
benign_1,105.9335708618164,36.57463073730469 
benign_1,105.90293884277344,36.120262145996094 
benign_1,105.88168334960938,35.854774475097656 
benign_1,105.82506561279297,35.34895324707031 
benign_1,105.76090240478516,34.84610366821289 
benign_1,105.72386169433594,34.557010650634766 
benign_1,105.65929412841797,34.0628662109375 
benign_1,105.62669372558594,33.83038330078125 
benign_1,105.56161499023438,33.40545654296875 
benign_1,105.4732894897461,32.94736862182617 
benign_1,105.33818817138672,32.34685134887695 
benign_1,105.20504760742188,31.78791618347168 
benign_1,105.04914093017578,31.233022689819336 
benign_1,104.82946014404297,30.547164916992188 
benign_1,104.53489685058594,29.657072067260742 
benign_1,104.36530303955078,29.12821388244629 
benign_1,104.14207458496094,28.50221824645996 
benign_1,103.89749145507812,27.909555435180664 
benign_1,103.61783599853516,27.300424575805664 
benign_1,103.35185241699219,26.783348083496094 
benign_1,103.11162567138672,26.33260154724121 
benign_1,102.84187316894531,25.830358505249023 
benign_1,102.70829772949219,25.58950424194336 
benign_1,102.46073150634766,25.1749267578125 
benign_1,102.20182037353516,24.78912353515625 
benign_1,101.96760559082031,24.46946144104004 
benign_1,101.67623138427734,24.079919815063477 
benign_1,101.35916137695312,23.656389236450195 
benign_1,101.04949188232422,23.26506996154785 
benign_1,100.73292541503906,22.903175354003906 
benign_1,100.39028930664062,22.534706115722656 
benign_1,100.04923248291016,22.19122314453125 
benign_1,99.712890625,21.884437561035156 
benign_1,99.37934112548828,21.597835540771484 
benign_1,99.20106506347656,21.44778060913086 
benign_1,98.98420715332031,21.27053451538086 
benign_1,98.54796600341797,20.936874389648438 
benign_1,98.04683685302734,20.59819221496582 
benign_1,97.509765625,20.257787704467773 
benign_1,97.01201629638672,19.95057487487793 
benign_1,96.49404907226562,19.665714263916016 
benign_1,96.00399017333984,19.43023109436035 
benign_1,95.73989868164062,19.310985565185547 
benign_1,95.43576049804688,19.17896270751953 
benign_1,94.87950897216797,18.95058822631836 
benign_1,94.37754821777344,18.768962860107422 
benign_1,94.11631774902344,18.682798385620117 
benign_1,93.7867431640625,18.579374313354492 
benign_1,93.30305480957031,18.442651748657227 
benign_1,92.66104888916016,18.29092025756836 
benign_1,92.37116241455078,18.227930068969727 
benign_1,92.00907897949219,18.149742126464844 
benign_1,91.6967544555664,18.083377838134766 
benign_1,91.126708984375,17.96843147277832 
benign_1,90.51234436035156,17.86624526977539 
benign_1,89.97134399414062,17.78376007080078 
benign_1,89.45054626464844,17.70610809326172 
benign_1,88.96858215332031,17.642332077026367 
benign_1,88.46575164794922,17.584945678710938 
benign_1,87.82467651367188,17.51332664489746 
benign_1,87.2160415649414,17.449954986572266 
benign_1,86.85867309570312,17.41842269897461 
benign_1,85.79736328125,17.3342227935791 
benign_1,84.89942169189453,17.254364013671875 
benign_1,84.13375854492188,17.204893112182617 
benign_1,83.27104949951172,17.162559509277344 
benign_1,82.32599639892578,17.1203670501709 
benign_1,81.63372039794922,17.08917999267578 
benign_1,81.30941009521484,17.078454971313477 
benign_1,80.92996215820312,17.067373275756836 
benign_1,80.3397445678711,17.051023483276367 
benign_1,79.78087615966797,17.034584045410156 
benign_1,79.48374938964844,17.0262451171875 
benign_1,78.85757446289062,17.011987686157227 
benign_1,78.569580078125,17.00647735595703 
benign_1,77.9639892578125,16.99458122253418 
benign_1,77.68270874023438,16.989091873168945 
benign_1,77.08724212646484,16.978307723999023 
benign_1,76.5259017944336,16.97002601623535 
benign_1,76.22844696044922,16.965543746948242 
benign_1,75.91758728027344,16.96097183227539 
benign_1,75.333251953125,16.952878952026367 
benign_1,74.68777465820312,16.944957733154297 
benign_1,74.39057159423828,16.941755294799805 
benign_1,73.8270034790039,16.935667037963867 
benign_1,73.22244262695312,16.929248809814453 
benign_1,72.52899932861328,16.92380714416504 
benign_1,72.21065521240234,16.921222686767578 
benign_1,71.59125518798828,16.9153995513916 
benign_1,71.03181457519531,16.91156768798828 
benign_1,70.4345703125,16.90833282470703 
benign_1,70.13092803955078,16.906171798706055 
benign_1,69.4880599975586,16.901588439941406 
benign_1,69.17790985107422,16.89979362487793 
benign_1,68.55630493164062,16.896934509277344 
benign_1,67.91778564453125,16.892995834350586 
benign_1,67.25967407226562,16.888961791992188 
benign_1,66.66207885742188,16.88653564453125 
benign_1,66.08922576904297,16.88393783569336 
benign_1,65.42579650878906,16.880266189575195 
